companyId,Fundamentals Source,Name,Market Capitalization,Close Price,Industry,Sector,Price To Earnings,Price To Sales,Revenue Growth TTM,PAT Growth TTM,PAT Growth QoQ,Price To Book Value,Returns 1W,Returns 1M,Returns 3M,Returns 6M,SMA 20D,EV To EBITDA,52WH Distance,52WL,Debt To Equity,Debt To Equity 3 Years Back,Change In DII Holdings 1 Year,Change In FII Holdings 1 Year,Promoter Holdings,Change In Promoter Holdings 1 Year,ROCE,PBT Growth TTM,Revenue Growth QoQ,Revenue Growth YoY,52WL Distance,All Time High Distance,CFO To PAT,CFO To EBITDA,CWIP,CWIP 1 Year Back,Fixed Assets,Fixed Assets 2 Years Back,Debt,Debt 2 Years Back
NSE:CRISIL,C,CRISIL Ltd,34722.13,4748,Credit Rating Agencies,Credit Rating Agencies,46.34,9.98,6.61,11.9,12.55,12.33,0.11,7.16,0.35,-19.91,4492.01,34.19,22.66,3973.6,0.11,0.05,-0.54,0.6,66.64,0,33.01,10.78,8.09,12.24,19.49,31.68,111.84,84,0.35,54.6,1084.94,665.5,298,47.32
NSE:CRIZAC,C,Crizac Ltd,4302.82,245.9,Platform - Education,Education,22.96,5.07,null,null,5.52,7.17,-7.26,-14.66,-15.1,-30.31,276.15,20.6,36.62,245,0,0,null,null,79.94,null,40.21,null,-22.57,24.92,0.37,36.62,122.45,88,0,0,92.77,null,0.08,0.08
NSE:CROMPTON,C,Crompton Greaves Consumer Electricals Ltd,16175.14,251.2,Consumer Electronics,Consumer Durables,34.18,2.09,0.73,-3.27,-39.13,4.76,-0.46,-0.5,-12.96,-28.28,255.39,20.63,32.65,247,0.05,0.36,10.86,-10.45,0,0,19.13,-0.83,-4.14,1.02,1.7,51.01,130.73,83.02,12.35,34.3,3299.71,3243.89,186.38,683.19
BSE:CROPSTER,S,Cropster Agro Ltd,1455.72,17.33,Trading,Trading,96.28,6.94,57.66,-6.83,3.78,12.56,-5.87,-14.46,-15.17,-10.85,19.14,97.39,46.01,15.26,0,-0.06,0,0,0,0,13.43,-5.29,2.88,10.48,13.56,46.01,-275.54,-273.42,0,0,null,0.03,0,0.01
NSE:CSBBANK,S,CSB Bank Ltd,8736.75,503.6,Finance & Investments - Gold Loan,Banks,14.07,2.16,24.49,12.26,35.19,1.93,-0.42,28.75,28.67,18.22,470.44,-138.16,12.33,272.75,0.92,0.24,-1.42,1.36,40,0,6.85,12.09,6.55,28.25,84.64,12.33,-885.07,5466.63,null,179.05,671.34,405.92,4326.5,1757.38
NSE:CSLFINANCE,S,CSL Finance Ltd,640.31,281.05,Finance & Investments - Others,Finance,7.86,2.75,18.17,13.82,14.73,1.1,-3.96,-8.48,2.16,-13.24,303.01,7.63,26.08,227.45,1.37,1.13,-0.27,-1.73,47.56,0.12,12.93,7.69,7.1,17.78,23.57,47.27,-238.92,-105.97,null,0.08,8.96,7.81,796.98,503.22
NSE:CUBEINVIT,C,Cube Highways Trust,18716.17,139.25,Infrastructure Investment Trusts,Infrastructure Investment Trusts,605.43,5.03,17.61,-61.91,8643.48,1.76,1.64,2.01,2.41,8.37,138.96,13.51,4.59,119.46,1.68,0,-0.05,0,41.4,-5.46,4.71,-84.1,11.37,28.3,16.57,4.59,-8164.49,130.56,0.09,22.64,23879.84,22254.49,17897.51,10735.27
NSE:CUMMINSIND,C,Cummins India Ltd,112598.64,4062,Gensets,Capital Goods-Non Electrical Equipment,48.65,9.67,20.23,18.69,3.05,14.26,-1.33,-9.62,3.08,13.86,4281.41,45.04,11.98,2580,0,0.07,-0.79,0.85,51,0,38.21,19.93,9.06,26.38,57.44,11.98,84.25,81,71.86,84.87,2366.34,2304.6,24.35,126.98
NSE:CUPID,C,Cupid Ltd,12310.56,458.55,Contraceptives/Protectives,FMCG,199.37,49.82,34.55,21.25,60.76,32.29,8.02,8.88,80.64,249.05,454.82,176.88,12.98,55.75,0.07,null,0.3,-1.66,45.55,3.04,20.66,19.05,41.22,103.25,722.51,12.98,-27.8,-27.24,8.51,6.49,67.48,null,26.76,null
BSE:CWD,C,CWD Ltd,781.42,355.6,Electronics - Others,Electronics,84.27,11.77,202.18,365.57,-3.23,8.83,-3.66,-8.35,7.24,23,380.06,53.27,16.33,161.6,0.24,0.15,1,0,59.4,-12.89,11.5,134.67,52.05,510.52,120.05,26.68,109.5,38.53,4.36,3.12,null,null,8.64,4.89
NSE:CYIENTDLM,C,Cyient DLM Ltd,3115.45,392.55,Electronics - Equipment/Components,Electronics,38.15,2.13,9.86,21.43,330.97,3.16,-3.34,-6.49,-11.16,-18.87,413.19,21.54,36.68,378.6,0.21,1.8,0.96,-5.57,52.12,-0.04,11.46,14.18,11.56,-20.24,3.68,55.58,-91.65,-45.49,4.13,5.56,342.26,192.14,211.08,192.12
NSE:CYIENT,C,Cyient Ltd,13344.87,1201,IT - ER&D,IT - Software,23.06,1.82,1.68,-10.21,-9.21,2.4,3.61,4.45,1.73,-7.9,1144.69,11.71,33.54,1076.3,0.08,0.35,8.69,-10.82,23.28,0.13,15.14,-7.87,4.04,-3.68,11.59,51.16,121.84,69.09,7.6,78.9,3063,2882.2,435.8,787.6
NSE:DABUR,C,Dabur India Ltd,91265.23,514.55,FMCG - Personal Care,FMCG,50.4,7.14,2.68,1.26,-12.49,8.33,-1.5,3.49,2.76,-2.54,507.09,38.81,10.82,433.3,0.12,0.13,3.73,-4.16,66.22,-0.03,20.09,0.12,-6.26,5.37,18.75,23.43,114.15,85.77,125.12,168.99,4003.54,3838.14,1301.43,1365.09
NSE:DALBHARAT,C,Dalmia Bharat Ltd,40559.26,2162.4,Cement,Cement,36.05,2.83,-2.01,46.03,-39.49,2.29,5.46,4.64,-2.79,-0.08,2104.54,16.58,13.38,1601,0.4,0.25,3.23,-0.18,55.84,-0.01,7.36,41.43,-6.02,10.69,35.07,15.15,302.86,87.95,3488,2616,17298,15843,7082,4805
NSE:DALMIASUG,S,Dalmia Bharat Sugar & Industries Ltd,2255.78,278.7,Sugar,Sugar,6.87,0.6,17.87,25.58,-40.59,0.7,-1.59,-8.4,-23.57,-30.81,291.99,4.95,40.05,275.45,0.17,0.17,0,-0.05,74.91,0,9.87,3.31,5.08,7.43,1.18,52.36,116.47,96.06,211.54,188.13,null,1846.67,547.25,1430.17
NSE:DAMCAPITAL,C,Dam Capital Advisors Ltd,1449.06,205,Finance - Investment Bankers,Finance,12.89,5.2,null,null,22573.91,4.68,-1.14,-2.46,-18.7,-18.99,211.71,7.31,43.2,195.55,0,0.03,-11.4,-3.94,40,0,50.08,null,247,null,4.83,55.13,92.24,66.19,null,12.08,103.43,9.87,0,4.93
NSE:DANISH,C,Danish Power Ltd,1260.66,640.2,Capital Goods - Transformers,Capital Goods - Electrical Equipment,13.18,2.66,null,null,-22.88,3.94,-3.52,-1.09,-26.65,-36.79,654.93,12.93,46.16,599.95,0.01,null,null,null,73.55,null,25.97,null,-19.36,28.8,6.71,51.35,-32.82,-22.83,12.66,0.4,null,null,4.15,null
NSE:DATAMATICS,C,Datamatics Global Services Ltd,4148.68,701.9,IT - Software,IT - Software,17.81,2.21,18.81,29.91,25.9,2.85,-5.94,-14.76,-20.52,-7.41,789.94,14.43,37.33,522,0.13,0.02,0.08,-0.66,66.33,-0.08,18.66,24.86,4.85,20.52,34.46,37.33,108.86,97.58,0.28,0,815.87,218.87,185.86,17.38
NSE:DATAPATTNS,S,Data Patterns (India) Ltd,14231.12,2542,Aerospace & Defence - Equipments,Aerospace & Defence,60.97,15.47,77.99,26.08,92.9,9.25,-4.1,-1.52,-6.94,-12.14,2627.18,47.25,22.23,1351.15,0,0,1.08,-2.99,42.41,0,20.99,27.67,209.53,237.79,88.14,30.45,-40.52,-32.68,13.19,49.07,null,191.11,5.81,3.5
BSE:DAVANGERE,S,Davangere Sugar Company Ltd,727.87,5.09,Sugar,FMCG,8.78,3.6,-10.77,2.02,102.31,2.09,15.95,28.54,42.58,44.6,4.06,16.62,19.21,2.72,0.4,0.78,0,0,41.64,-12.62,6.21,0.75,100.21,22.53,87.13,56.2,-41.82,-8.8,0,0,null,358.94,199.76,264.14
NSE:DBCORP,C,D B Corp Ltd,4264.45,239.25,Newspaper,Media - Print/Television/Radio,13.24,1.83,-3.4,-26.98,2.19,1.85,-2.76,-6.45,-1.18,-14.93,255.25,8.2,18.02,189.05,0.13,0.11,-0.67,-1.24,73.77,1.42,17.69,-26.45,-1.49,-5.82,26.55,46.56,111.68,76.04,25.42,9.65,978.27,1059.33,290.6,253.39
NSE:DCBBANK,S,DCB Bank Ltd,6046.23,187.92,Banks - Private,Banks,8.82,0.86,19.96,17.68,16.95,1.05,4.49,12.37,44.67,28.26,176.79,1028.19,1.35,101.41,0.99,0.9,5.29,-0.57,14.66,-0.07,7.39,17.03,0.51,16.22,85.31,23.19,-71.67,-245.69,null,66.44,893.47,864.89,5928.85,6219.48
NSE:DCMSRIND,C,DCM Shriram Industries Ltd,597.93,45.79,Sugar,Sugar,22.12,0.3,-3.72,-50.02,-118.49,0.65,-6.67,-7.87,-11.05,-11.31,51.63,5.77,27.43,42.1,0.33,0.71,0.81,-0.49,50.11,0,10.69,-47.16,5.67,-1.17,8.76,36.25,149.58,76.36,37.15,3.49,620.9,626.76,302.02,529.03
NSE:DCMSHRIRAM,C,DCM Shriram Ltd,18132.97,1162.8,Sugar,Diversified,25.45,1.42,13.39,36.83,39.45,2.51,-1.52,-6.05,-4.57,-17.53,1223.1,12.74,22.6,902.6,0.3,0.28,0.58,0.19,66.52,0,13.23,30.75,0.3,10.63,28.83,22.6,186.64,84.78,821.45,833.81,6919.59,4240.3,2177.31,2151.55
NSE:DCW,S,DCW Ltd,1549.27,52.49,Petrochem - Others,Petrochemicals,30.88,0.76,0.95,488.93,21.25,1.46,-3.05,-12.71,-19.47,-31.4,56.91,7.72,41.91,51.26,0.36,0.5,0,-2.07,44.62,-0.23,9.9,472.7,13.4,10.33,2.4,53.55,629.88,98.61,10.27,56.34,null,1311.52,380.15,438.97
NSE:DCXINDIA,C,DCX Systems Ltd,1955.72,175.58,Aerospace & Defence - Equipments,Aerospace & Defence,76.01,1.68,-8.85,-52.78,-322.66,1.35,-5.95,9.57,-24.59,-35.91,189.03,744.85,53.55,153.6,0,0.9,-1.75,0.05,52.16,-4.69,3.75,-33.87,-13.19,-1.42,14.31,61.15,1275.6,10752.43,0,0,417.86,59.88,3.51,290.6
BSE:DDEVPLSTIK,S,DDev Plastiks Industries Ltd,2973.92,287.4,Plastics - Plastic & Plastic Products,Chemicals,15.06,1.04,20.81,4.67,-9.66,3.25,-3.44,0.37,-6.87,-8.37,296.82,10.56,20.17,212.75,0.05,0.11,0.54,1.1,75,0,30.3,4.89,-11.58,17.2,35.09,37.32,73.96,51,14.41,0.93,null,231.18,45.81,66.27
BSE:DECANBRG,S,Deccan Bearings Ltd,614.3,307.15,Trading,Trading,null,null,null,166.67,84.62,17.35,13.53,135.54,183.09,182.57,222.72,-1519.85,1,81.23,0,0,0,0,5.83,-50.25,-2.27,166.67,null,null,278.12,1,122.19,100.09,0,0,null,0,0.03,0
NSE:DECCANCE,C,Deccan Cements Ltd,918.68,655.85,Cement,Cement,27.68,1.75,null,null,-40.91,1.23,-7.43,-14.9,-39,-38.99,730.4,22.66,43.7,577.95,1.02,null,0.12,-1.94,56.25,0,3.84,null,-6.81,16.48,13.48,43.7,-500.66,-106.42,895.48,805.38,389.12,null,760.19,null
BSE:DECNGOLD,C,Deccan Gold Mines Ltd,2220.83,112.76,Mining/Minerals,Mining & Mineral products,null,445.95,-51.51,98.56,43.65,4.28,5.72,17.21,-17.08,-15.02,100.81,-31.46,30.55,81.23,1.12,0.02,0.22,0.01,20.84,-4.12,-20.59,98.88,705.26,-16.16,38.82,33.73,60.57,81.02,11.53,45.69,176.23,189.21,228.01,99.85
NSE:DEEDEV,C,DEE Development Engineers Ltd,1429.18,206.34,Steel - Tubes/Pipes,Steel,29.65,1.52,13.26,5.98,35.46,1.71,-7.76,-7.47,-23.63,-32.49,213.69,12.98,38.63,167,0.7,0.86,0.44,-1.44,70.21,0.04,7.73,8.95,20.66,39.16,23.56,48.42,-137.87,-48.61,130.72,148.14,538.12,414.44,584.75,460.46
NSE:DEEPAKFERT,C,Deepak Fertilisers & Petrochemicals Corp Ltd,15125.82,1198.2,Fertilisers,Chemicals,15.37,1.39,21.68,40.42,-12.24,2.32,-0.68,-1.9,-16.86,-24.46,1231.96,10.06,32.63,888.9,0.68,0.73,2.59,1.28,45.63,0,14.95,32.66,13.05,9.43,34.8,32.63,198.98,97.66,2230.41,1408.28,6211.17,6279.01,4440.15,4148.85
NSE:DEEPAKNTR,C,Deepak Nitrite Ltd,21091.82,1546.4,Chemicals - Inorganic,Chemicals,39.68,2.68,-5.51,-37.65,5.79,3.82,-3.07,-3.07,-12.9,-21.08,1658.16,25.65,35.7,1514,0.23,0.02,-0.02,-0.54,49.33,0.09,11.29,-37.01,0.64,-6.4,2.14,51.2,89.58,57.22,2046.26,1649.05,2566.95,2292.72,1243.9,286.08
NSE:DEEPENR,C,Deep Energy Resources Ltd,999.2,312.25,Oil Drilling & Exploration,Crude Oil & Natural Gas,null,310.31,-90.3,-146.29,-150,2.51,null,null,null,null,281.7,-1208.86,6.79,135.3,0.11,0,0,-0.01,67.99,0,10.12,-146.07,-7.84,84.31,130.78,6.79,144.14,113.17,219.93,187.78,null,322.26,159.69,7.21
NSE:DEEPINDS,C,Deep Industries Ltd,2405.44,375.85,Oil Drilling & Exploration,Crude Oil & Natural Gas,null,3.24,55.21,-118.02,15.45,1.25,-6.6,-17.08,-22.66,-20.11,427.73,8.8,36.83,372.55,0.11,0.05,0.07,-0.29,63.49,0,2.13,-83.85,10.78,69.2,0.89,39.81,-266.56,90.7,23.85,258.22,1426.06,978.79,205.05,159.69
NSE:DELHIVERY,C,Delhivery Ltd,30040.21,401.45,Logistics - Warehousing/Supply Chain,Logistics,217,3.19,9.17,1670.64,-155.45,3.15,-1.11,-0.09,-10.15,-4.68,406.44,71.72,18.07,236.53,0.17,0.1,3.49,-3.38,0,0,2.43,820.43,11.57,16.88,69.72,43.3,349.99,150.97,25.16,32.9,5491.36,3353.65,1641.51,1169.34
NSE:DELTACORP,C,Delta Corp Ltd,1872.26,69.92,Miscellaneous,Miscellaneous,8.02,2.64,-3.74,48.8,-43.11,0.82,3.45,-2.75,-12.44,-23.27,69.7,13.05,37.54,65.31,0.01,0.03,-5.99,0.88,33.66,0.41,15.09,45.76,-12.3,-14.23,7.06,82.59,15.55,26.38,314.61,278.8,967.59,1311.29,31.85,51.51
BSE:DLTNCBL,S,Delton Cables Ltd,516.54,597.85,Cables - Power,Cables,28.11,0.66,40.85,-14.8,104.22,5.27,-0.86,-3.29,-18.92,-12.22,622.54,12.77,34.42,564.5,2.6,1.33,0.04,0,73.04,-0.52,15.52,-22.92,54.38,37.97,5.91,56.52,-68.38,-30,0,0,null,17.61,255.41,113.13
NSE:DEN,C,Den Networks Ltd,1439.31,30.16,Entertainment & Media,Entertainment,7.58,1.47,-3.3,-11.62,14.84,0.39,-2.52,-3.4,-8.85,-26.37,31.24,-2.45,29.2,28.14,0.01,0.01,-0.05,-0.28,74.9,0,6.15,-8.45,3.97,-3.72,7.18,85.97,9.3,16.33,11.52,14.34,433.94,514.79,21.54,25.51
NSE:DENTA,C,Denta Water & Infra Solutions Ltd,790.99,296.25,Construction - Civil/Turnkey,Infrastructure Developers & Operators,14.28,3.2,-0.12,14.33,2.05,1.81,-4.22,-5.58,-30.56,-4.74,327.1,9.15,38.23,251.25,0.03,0.01,null,null,71.91,null,19.94,12.2,10.39,53.8,17.91,38.23,-135.94,-106.21,0,0,24.46,24.53,13.54,0.86
NSE:DEVYANI,C,Devyani International Ltd,16289.94,132.13,Quick Service Restaurant - QSR,Quick Service Restaurant,null,3.11,20.91,74.93,-1173.99,10.49,-0.75,3.21,-21.23,-23.79,139.13,24.82,31.89,122.25,2.15,1.62,3.98,-5.4,61.37,-1.35,4.79,2128.99,1.46,12.65,8.08,41.92,-13046.67,108.03,8.5,3.46,5479.84,4216.48,3343.33,2905.68
NSE:DHAMPURSUG,C,Dhampur Sugar Mills Ltd,748.98,116.47,Sugar,Sugar,13.39,0.36,11.07,-20.24,-959.34,0.67,-1.29,-11.75,-14.29,-24.36,122.34,6.94,31.88,110,0.43,0.71,0.12,-0.23,49.87,0.77,8.05,-17.23,-3.3,19.73,5.88,77.5,382.85,118.37,12.11,8.79,1116.74,1150.01,487.88,980.83
NSE:DHANI,C,Dhani Services Ltd,3316.86,51.06,Finance - Capital Markets - Brokers,Finance,86.54,8.88,-9.08,-106.14,4.29,1.06,null,null,-9.42,-21.63,58.9,45.59,53.53,49.85,0.18,0.41,-0.01,-0.54,33.91,4.78,1.56,-121.76,-4.36,-19.97,2.43,93.77,-145.5,-836.38,0.53,0.09,58.83,254.67,480.79,953.92
NSE:DHANBANK,S,Dhanlaxmi Bank Ltd,1012.01,25.64,Banks - Private,Banks,10.22,0.7,15.05,248.41,90.48,0.8,1.63,2.56,2.15,-14.39,25.21,-230.16,23.46,22,0.32,0.51,-0.11,8.37,0,0,5.14,115.14,4.31,16.66,16.55,50.02,-7.18,6.63,null,15.14,278.95,274.34,452.87,299.04
NSE:DHANUKA,C,Dhanuka Agritech Ltd,4844.57,1074.7,Pesticides/Agrochemicals,Agro Chemicals,16.4,2.38,15.73,24.2,37.17,3.45,-1.53,-9.69,-23.39,-37.47,1148.82,11.94,45.58,1068,0.05,0.03,-0.95,0.3,69.71,-0.58,26.9,23.02,-0.73,20.01,0.63,45.58,88.45,63.05,8.51,28.25,504.15,164.61,74.23,33.52
NSE:DHARMAJ,C,Dharmaj Crop Guard Ltd,800.22,236.77,Pesticides/Agrochemicals,Agro Chemicals,16.45,0.84,null,null,-46.82,1.8,0.74,1.28,-21.85,-30.16,240.52,12.71,38.74,165.1,0.29,null,-0.14,-1.31,70.4,0,11.5,null,-5.48,11.54,43.41,39.24,111.07,51.73,6.95,2.06,314.82,null,115.56,null
NSE:DHUNINV,C,Dhunseri Investments Ltd,694.59,1139.2,Finance & Investments - Others,Finance,40.57,1.56,-35.66,-84.24,-142.75,0.26,-3.24,-2.67,-19.59,-23.74,1217.87,-54.3,44.57,1080,0.2,0.15,0,-0.01,74.95,0,2.84,-81.81,-57.39,-50.7,5.48,57.31,46.6,137.58,null,74.05,608.1,638.47,534.71,356.34
NSE:DVL,C,Dhunseri Ventures Ltd,958.28,273.6,Trading,Trading,14.3,1.81,-16.02,-63.69,-118.74,0.3,-0.04,-2.7,-25.61,-20.58,280.21,5.19,31.94,259.85,0.17,0.14,0,-0.06,75,0,3.45,-67.77,-52.79,-44.77,5.29,51.03,-264.61,-2409.36,128.33,73.91,591.93,627.65,534.69,376.91
NSE:DIACABS,C,Diamond Power Infrastructure Ltd,6873.81,130.44,Cables - Power,Cables,110.54,4.98,106.63,107.98,37.89,-9.62,-3.28,-6.74,-8.97,-26.76,138.45,69.84,28.92,81.5,-0.85,2.64,0.09,1.39,84.02,-6.56,-78.28,112.8,45.23,75.12,60.05,31.35,224.14,115.79,128.67,134.92,1185.66,1057.41,609.77,455.97
NSE:DIFFNKG,C,Diffusion Engineers Ltd,1087.23,290.5,Welding Equipments,Capital Goods-Non Electrical Equipment,25.57,3.14,null,null,-17.11,2.82,-2.92,-7.13,-23.46,-16.46,319.35,20.97,30.54,231.85,0.06,0.34,7.5,0.57,69.7,-23.39,13.74,null,3.59,1.33,25.3,40.71,23.92,18.31,9.28,3.14,99.4,90.99,22.07,34.44
NSE:DIGISPICE,C,DigiSpice Technologies Ltd,539.99,23.03,IT - Software,IT - Software,null,1.13,9.93,-161.62,3.32,2.3,0.3,-6.27,-13.19,1.45,23.81,17.62,35.13,17.09,0.06,0.36,0,0,72.7,0.06,-1.86,-113.14,0.66,14.44,34.76,79.92,-35.65,-345.57,4.38,0.64,78.89,77.06,12.6,26.04
NSE:DIGITIDE,C,Digitide Solutions Ltd,1790.52,120.21,IT Enabled Services/Business Process Outsourcing,IT - Software,462.35,0.6,null,null,-69.97,2.12,-1.72,-13.11,-25.25,-51.81,130.18,6.09,57.02,117.93,0.51,null,null,null,56.98,null,9.5,null,3.87,null,1.93,57.02,null,null,9.15,6.35,772.46,null,427.33,351.09
NSE:DBL,C,Dilip Buildcon Ltd,7658.46,471.45,EPC,Infrastructure Developers & Operators,7.68,0.75,-13.82,76.5,-21.15,1.33,5.79,7.05,-4.8,-6.19,465.54,8.16,19.41,363.15,1.8,1.66,-3.44,-0.16,63.14,-7.01,16.11,57.64,-26.5,-22.87,29.82,62.21,15.6,6.09,3164.32,3689.31,1405.67,1530.84,10374.95,7240.35
BSE:DISAQ,C,Disa India Ltd,1757.4,12084.95,Capital Goods - Engineering Heavy,Capital Goods-Non Electrical Equipment,36.63,4.25,21.54,2.98,-6.44,6.34,0.8,-1.24,-12.23,-18.79,12092.74,25.65,28.45,11500,0,0.01,0.04,0,74.82,0,23.7,3.49,1.7,19.55,5.09,42.18,62.83,52.83,5.96,0.23,65,45.97,0.11,1.94
NSE:DCAL,C,Dishman Carbogen Amcis Ltd,3983.54,254.08,Pharma - API & CRAMS,Pharmaceuticals,29.2,1.44,5.38,-178.38,178.81,0.63,-1.51,10.17,-11.42,-3.5,253.58,10.18,21.08,178,0.4,0.38,0.14,-0.1,59.32,0,3.36,-182.13,-7.82,-17.29,42.74,35.9,11581.17,80.02,308.68,466.84,7953.5,6869.31,2558.8,2312.6
NSE:DISHTV,C,Dish TV India Ltd,694.17,3.77,Entertainment & Media,Entertainment,null,0.52,-22.62,-66.73,-40.33,-0.2,-4.31,-5.75,-18.22,-36.42,3.96,1.8,59.38,3.74,0,-0.09,-0.31,-0.09,4.06,0.02,11.72,48.57,-11.61,-26.41,0.8,96.9,-84.07,77.49,273.97,351.92,993.8,1146.07,16.34,2.25
NSE:DIVGIITTS,S,Divgi Torqtransfer Systems Ltd,1821.98,595.75,Auto Ancillaries - Transmission,Auto Ancillaries,60.24,6.87,12.31,-6.52,20.38,3,1.23,1.09,-7.58,-4.8,599,31.99,14.89,410.1,0,0,0.23,0.08,60.55,0.07,6.83,-5.44,15.75,53.76,45.27,48.2,144.36,94.26,14.53,1.77,null,227.35,0.83,1.56
NSE:DPEL,S,Divine Power Energy Ltd,762.68,305.5,Metals,Non Ferrous Metals,74.69,2.02,43.18,7.68,1.94,7.45,-5.71,13.95,15.28,115.14,286.29,41.4,7.59,92.05,1.02,3.56,-0.87,-5.95,63.2,-10.3,10.77,12.24,-9.14,24.7,231.88,7.59,-202.42,-94.37,0,0,null,null,87.73,47.64
NSE:DIVISLAB,C,Divis Laboratories Ltd,165546.21,6236,Pharma - API & CRAMS,Pharmaceuticals,66.63,16.51,16.43,35.35,26.42,10.74,-5.75,-1.57,-5.52,-8.71,6451.48,51,11.82,4955,0.01,0,-1.26,2.09,51.88,-0.01,20.94,27.97,12.66,16.12,25.85,11.82,75.45,55.69,2030,1022,5678,4739,90,3
NSE:DIXON,C,Dixon Technologies (India) Ltd,65127.94,10732,Consumer Electronics - EMS,Consumer Durables,37.82,1.34,75.56,128.88,166.3,16.02,-9.83,-21.25,-36.29,-33.34,12076.7,36.29,41.9,10702,0.34,0.35,5.8,-2,28.92,-3.97,42.33,123.08,15.73,28.79,0.28,43.96,93.28,76.26,331.23,256.95,4019.25,2000.32,1389.12,488.98
NSE:DLF,C,DLF Ltd,160858.13,649.85,Realty - National,Realty,37.54,17.84,28.92,3.06,101.12,3.74,-3.14,-6.08,-15.57,-23.03,684.5,79.36,26.72,601.2,0.04,0.09,0.56,-1.2,74.08,0,6.99,18.71,-39.52,-16.81,8.09,32.84,194.29,248.28,98.38,85.69,3476.8,3882.62,1777.42,4833.86
NSE:DLINKINDIA,C,D-Link India Ltd,1416.82,399.05,IT Networking Equipment,Trading,13.66,0.99,8.95,5.4,4.1,3,1.76,-5.81,-15.09,-26.94,415.04,10.99,32.31,349.45,0.02,0.03,-0.11,0.29,51.02,0,29.11,6.31,7.56,11.79,14.19,45.25,86.29,70.84,0,0,41.04,37.82,11.11,7.67
NSE:DMCC,C,DMCC Speciality Chemicals Ltd,569.5,228.35,Speciality Chemicals,Chemicals,20.44,1.15,40.79,110.03,-25.9,2.43,-5.01,-13.16,-25.52,-28.17,248.56,9.43,41.4,225.95,0.17,0.41,0.04,0.13,53.84,0,17.77,106.99,-0.8,22.68,1.06,52.37,176.71,66.72,0.34,0.08,225.88,238.33,39.56,65.22
NSE:DODLA,C,Dodla Dairy Ltd,7250.2,1201.8,FMCG - Dairy Products,FMCG,27.87,1.89,11.41,20.1,4.45,4.74,-0.87,-2.32,-7.05,-16.85,1222.94,20.35,21.19,965.5,0.04,0.03,4.92,-3.67,58.92,-0.77,21.67,8.83,1.19,2.13,24.47,21.19,199.97,136.49,29.18,11.87,1040.56,713.46,55.34,45.79
NSE:DOLATALGO,C,Dolat Algotech Ltd,1511.14,85.86,Finance & Investments - Others,Finance,12.57,3.76,-25.62,-51.38,-88.18,1.44,-2.28,1.71,5.97,-11.24,88.42,7.95,22.95,68,0.19,0.22,-0.05,-0.64,74.49,0,17.44,-50.65,-46.73,-59.52,26.26,53.96,-12.42,-7.71,null,0,4.64,3.73,195.82,84.1
NSE:DOLLAR,C,Dollar Industries Ltd,1882.12,331.85,Textiles - Hosiery/Knitwear,Readymade Garments/ Apparells,17.8,1.05,11.71,13.39,59.4,2.1,-0.94,-7.85,-7.83,-17.74,349.64,11.12,26.25,328.8,0.38,0.25,0.26,2.36,72.21,0,13.75,14.49,18.22,5.59,0.93,50.1,80.01,40.39,7.9,0.63,264.79,230.27,338.07,321.2
NSE:DOLPHIN,C,Dolphin Offshore Enterprises (India) Ltd,1827.21,456.75,Oil Drilling & Exploration,Oil Drill/Allied,34.52,20.3,212.5,136.6,37.78,6.05,2.15,9.21,20.44,3.37,448.91,30.79,15.68,201,0.64,0.1,-1.29,-8.25,74.99,0,12.8,225.11,49.76,47.16,127.24,51.86,22.53,22.82,0,221.62,285.89,2.62,193.73,1.16
NSE:DOMS,C,Doms Industries Ltd,15434.12,2543.2,Printing & Stationery,Printing & Stationery,70.72,7.21,27.52,16.41,2.96,14.04,2.06,-0.21,1.54,6.51,2566.27,40.8,17.01,2092.3,0.15,0.41,3.62,0.91,70.39,-4.57,25.03,16.19,1,24.06,21.55,18.36,85.85,52.61,100.63,60.29,751.51,498.17,161.43,171.9
NSE:DPABHUSHAN,S,DP Abhushan Ltd,3193.4,1398.9,"Diamond, Gems & Jewellery","Diamond, Gems and Jewellery",21.13,0.96,16.87,80.91,41.3,6.3,-2.11,-1.19,-1.37,-10.63,1445.51,15.22,26.18,1290,0.42,0.7,0.01,0.1,74.88,1.06,30.37,80.52,79.07,-3.69,8.44,27.41,-16.79,-10.94,0.32,10.94,null,48.51,211.65,172.8
BSE:DRAGARWQ,S,Dr Agarwals Eye Hospital Ltd,2407.81,4982.2,Hospitals,Healthcare,37.21,5.61,19.7,24.72,11.94,7.65,-2.28,-8.81,-7.69,11.9,5270.71,20.61,28.93,3500,1.06,2.05,1.4,0.91,72.67,0.77,14.81,19.78,0.68,15.2,42.35,31.75,172.88,79.73,156.63,127.98,null,315.63,334.87,268.02
NSE:AGARWALEYE,C,Dr Agarwals Health Care Ltd,15366.75,485.05,Hospitals/Medical Services,Healthcare,165.55,8.19,25,40.48,-4.13,7.96,-3.86,-1.3,-10.42,12.25,502,32.16,14.6,327,0.51,1.36,null,null,32.42,null,10.55,37.35,2.31,19.71,48.33,14.6,326.56,78.95,163.35,153.18,2722.15,1750.48,982.73,966.44
