companyId,Fundamentals Source,Name,Market Capitalization,Close Price,Industry,Sector,Price To Earnings,Price To Sales,Revenue Growth TTM,PAT Growth TTM,PAT Growth QoQ,Price To Book Value,Returns 1W,Returns 1M,Returns 3M,Returns 6M,SMA 20D,EV To EBITDA,52WH Distance,52WL,Debt To Equity,Debt To Equity 3 Years Back,Change In DII Holdings 1 Year,Change In FII Holdings 1 Year,Promoter Holdings,Change In Promoter Holdings 1 Year,ROCE,PBT Growth TTM,Revenue Growth QoQ,Revenue Growth YoY,52WL Distance,All Time High Distance,CFO To PAT,CFO To EBITDA,CWIP,CWIP 1 Year Back,Fixed Assets,Fixed Assets 2 Years Back,Debt,Debt 2 Years Back
NSE:MANALIPETC,C,Manali Petrochemicals Ltd,1014.8,59,Petrochem - Polymers,Petrochemicals,9.08,1.06,4.01,464.58,277.02,0.89,1.27,0.41,-14.92,-10.28,57.81,10.51,27.35,49.93,0.14,0.01,0,-0.76,44.86,0,10.95,279.21,-0.41,25.95,18.01,60.63,-64.79,-32.58,97.68,60.75,600.3,558.51,155.25,22.29
NSE:MANAPPURAM,C,Manappuram Finance Ltd,25617.35,302.65,Finance & Investments - Gold Loan,Finance,66.37,2.78,-8.11,-80.45,9.78,2.01,0.58,-1.75,10.37,18.11,296.86,82.08,6.02,168.83,3.02,2.95,3.26,1.76,35.25,0,7.85,-82.23,3.51,-8.07,79.03,6.02,-38.76,-24.57,null,11.47,1081.76,1034.32,38366.43,33653.47
NSE:MANBA,S,Manba Finance Ltd,623.42,124.09,NBFC - Others,Finance,14.76,2.06,27.21,6.77,14.74,1.6,-3.62,-9.6,-10.75,-11.86,130.2,29.17,22.26,119,3.78,3.57,-0.42,-1.42,74.98,0,10.44,11.14,15.72,30.42,4.2,37.94,-855.93,-593.97,null,0,16.74,19.75,1470.31,752.27
NSE:MANGLMCEM,S,Mangalam Cement Ltd,2139.15,777.95,Cement,Cement,26.53,1.21,9.63,77.48,-43.56,2.37,-0.7,4.71,3.9,8.54,768.74,12.79,9.06,665,0.82,0.82,1.99,-0.28,40,2.19,10.7,50.01,6.71,-3.88,16.86,28.95,416.38,119.19,109.58,5.44,null,1161.62,734.11,607.48
NSE:MWL,C,Mangalam Worldwide Ltd,805.48,271.2,Steel,Steel,18.64,0.64,30.19,31.69,33.43,2.91,-1.22,-2.41,25.18,41.73,274.85,12.96,8.36,132,0.8,0.63,0.36,0,66.5,-0.91,15.23,49.55,10.43,29.8,105.45,8.36,-293.91,-158.56,3.43,0,94.89,99.35,222.73,102.52
NSE:MEIL,S,Mangal Electrical Industries Ltd,736.07,266.4,Electric Equipment - Transformers,Capital Goods - Electrical Equipment,13.6,1.33,null,null,0.68,1.29,0.08,-25.41,-40.95,null,280.87,8.78,53.98,244.15,0.12,1.1,null,null,74.79,null,11.48,null,1.26,4.62,8.13,53.98,-63.61,-36.77,25.46,8.9,null,null,67.53,92.12
NSE:MANGCHEFER,S,Mangalore Chemicals & Fertilizers Ltd,3659.16,308.75,Fertilisers,Fertilizers,22.67,1.08,-7.43,8.02,284.47,3.44,null,null,null,-9.92,319.61,13.05,17.26,125.4,0.7,2,2.98,1.35,60.63,0,15.64,-4.97,11.42,5.91,146.21,17.26,188.8,84.29,31.05,11.17,1021.18,1076.99,741.28,1376.9
NSE:MRPL,C,Mangalore Refinery And Petrochemicals Ltd,32528.23,185.6,Refineries,Refineries,14.93,0.36,-6.4,164.32,131.27,2.45,0.19,27.84,7.07,49.05,172.42,7.78,5.63,98.92,0.81,1.72,-0.61,0.68,88.58,0,17.87,160.59,9.11,12.99,87.94,35.73,3341.16,81.9,633.94,728.95,20190.44,20432.39,10824.04,12687.03
NSE:MANINDS,C,Man Industries (India) Ltd,3181.53,424.15,Steel - Tubes/Pipes,Steel,16.47,0.88,17.03,72.03,48.84,1.61,16.73,23.62,9.64,5.46,351.09,7.99,13.98,201.55,0.29,0.27,-1.38,1.19,43.21,-2.94,15.36,70.56,-0.44,13.45,109.55,17.78,44.39,22.56,142.91,133.41,766.45,605.03,561.1,325.92
NSE:MANINFRA,C,Man Infraconstruction Ltd,4489.98,111.23,Construction & Contracting,Construction,18.32,5.77,-29.91,-4.71,-13.98,2.06,-3.59,-6.21,-15.94,-31.33,111.69,19.13,41.58,99,0.01,0.19,-0.12,-0.64,62.44,-4.19,17.04,6.81,3.06,-36.74,12.61,57.58,42.51,41.02,0.01,0,64.5,53,31.49,130.85
NSE:MANKIND,C,Mankind Pharma Ltd,85058.49,2060.5,Pharma - Formulators,Pharmaceuticals,47.81,6.11,20.46,-12.59,-20.44,5.56,0.01,-6.93,-8.72,-16.45,2098.13,27.78,24.16,2033,0.55,0.02,2.19,-2,72.66,-0.04,12.16,-14.92,-3.52,11.52,1.34,32.56,120.27,79.97,394.16,825.67,19262.93,4619.97,8368.65,207.17
NSE:MVGJL,S,Manoj Vaibhav Gems N Jewellers Ltd,843.89,172.76,"Diamond, Gems & Jewellery","Diamond, Gems and Jewellery",7.43,0.31,21.09,20.49,8.73,1.09,-0.44,-2.34,-13.26,-13.98,173.16,6.5,38.44,160.5,0.53,1.41,-0.05,-1.15,74.27,0,15.99,25.58,-9.4,37.61,7.4,54.87,-66.39,-40.52,0.41,0.47,null,77.97,409.77,429.01
NSE:MANORAMA,C,Manorama Industries Ltd,8420.69,1410.3,FMCG - Chocolate,FMCG,39.32,6.97,null,null,31.69,15.02,0.16,6.61,8.77,4.53,1311.66,27.02,19.6,740.5,0.67,null,-1.09,0.17,54.32,-0.1,35.22,null,12.13,73.3,91.09,19.6,-51.82,-30.52,5.14,4.7,195.37,null,376.3,null
BSE:MIT,C,Maple Infrastructure Trust,6883.58,145.6,Infra/Real Estate Investment Trust,Infrastructure Investment Trusts,null,5.95,null,null,-136.56,1.59,null,null,0,0,null,19.26,0,144,1.59,1.43,0,0,75,0,5.36,null,114.39,120.62,1.11,0,-437.6,101.32,0,0,6954.32,null,4633.99,4788.98
NSE:MARATHON,C,Marathon Nextgen Realty Ltd,3256.08,482.95,Realty - Regional,Realty,11.59,6.15,-9.51,31.86,-56.5,1.49,-2.46,-3.32,-14.66,-22.17,500.19,23.81,37.05,352.05,0.03,1.13,11.93,2.79,55.92,-17.7,12.35,29.99,6.89,1.26,37.58,37.05,-15.58,-14.63,0,0,184.07,286.16,59.06,760.93
NSE:MARICO,C,Marico Ltd,98675.7,760.15,FMCG - Personal Care,FMCG,57.41,7.59,25.33,7.16,6.48,24.36,0.98,0.54,5.32,7.07,746.23,44.23,2.51,577.85,0.14,0.16,-0.51,0.66,58.93,-0.18,48.89,6.75,1.58,26.59,31.59,2.51,82.21,63.72,52,40,2791,2724,575,528
NSE:MARINE,C,Marine Electricals (India) Ltd,2526.78,182.71,Shipping - Proxy,Capital Goods - Electrical Equipment,47.33,2.97,12.84,45.62,-28.82,5.78,-2.89,-6.72,-25.92,6.23,185.34,29.38,29.26,138.9,0.13,0.33,0.12,-0.31,68.54,0.09,17.84,40.88,-5.41,8.48,31.39,45.2,145.47,80.69,12.47,16.31,90.8,77.88,55.72,97.04
NSE:MARKSANS,C,Marksans Pharma Ltd,8236.25,181.75,Pharma - Formulators,Pharmaceuticals,22.83,2.94,13.29,-2.11,14.68,3.06,2.48,4.72,-3.54,-1.41,173.52,15.37,32.88,156,0.12,0.07,1.62,-13.83,43.87,0,16.49,-2.36,4.72,10.64,16.47,49.35,54.01,39.09,6.97,27.11,1053.73,779.97,332.09,244.06
BSE:MARSONS,C,Marsons Ltd,2397.35,139.3,Capital Goods - Transformers,Capital Goods - Electrical Equipment,73.32,11.49,79.29,67.86,-29.57,17.11,-3.16,-7.07,-17.27,-28.71,141.16,73.25,40,115,0.02,-1.22,0,0.04,53.65,0,23.58,67.86,-23.18,4.01,20.78,60.98,-124.97,-139.07,26.37,0,14.85,12.64,3.42,9.01
NSE:MARUTI,C,Maruti Suzuki India Ltd,479055.2,15237,Auto - 4 Wheelers,Automobile,32.08,2.79,14.16,2.68,15.83,4.8,1.6,-7.24,-3.37,18.58,15142.7,23.91,12.39,11059.45,0,0.02,-0.04,0.29,58.28,0,19.36,-3.49,17.85,28.74,37.6,12.39,111.28,80.06,7901.5,7929,35499.3,28095.3,99.9,118.6
NSE:MASFIN,C,MAS Financial Services Ltd,6092.3,335.75,Finance & Investments - MSME Lending,Finance,17.28,3.22,25.63,17.99,2.07,2.16,3.48,7.51,9.39,8.85,318.04,29.58,4.41,220.06,3.53,4.03,0.22,0.12,66.63,0,10.63,18.71,5.52,23.68,52.23,20.87,-361,-268.32,null,91.5,32,25.67,9910.09,7425.85
NSE:MASTEK,C,Mastek Ltd,5425.97,1750.8,IT - Software,IT - Software,14.3,1.48,10.11,-2.66,11.19,2.03,-13.13,-13.96,-21.99,-30.17,2025.24,9.82,37.84,1676.2,0.2,0.24,3.38,0.87,35.77,-0.45,16.65,12.26,-3.69,4.16,4.5,52.26,105.11,72.31,2.3,1.98,1845.99,1949.93,544.1,518.96
BSE:MASTERTR,C,Master Trust Ltd,1065.93,86.65,Finance & Investments - Others,Finance,8.67,2.06,-17.39,-20.74,0.38,1.41,-2.04,-19.84,-24.57,-46.7,95.1,-1.18,49.88,86.05,0.22,0.44,0.05,0,71.93,-0.56,24.12,-16.53,7.77,-7.55,0.41,58.26,-28.25,-15.26,null,0,19.98,21.78,162.78,187.42
NSE:MATRIMONY,C,Matrimonycom Ltd,1114.94,517.05,Platform - Matrimony,Miscellaneous,34.17,2.47,-3.27,-33.16,6.96,4.53,-2.15,-5.89,3.16,-1.17,540.66,25.84,12.07,475,0.22,0.27,-1.16,-0.26,54.61,1.34,15.31,-33.9,-1.18,1.62,9.18,58.24,125.57,97.58,0,0,86.28,88.94,55.18,57.99
NSE:MAXESTATES,C,Max Estates Ltd,6655.5,407.2,Realty - Regional,Realty,190.28,35.07,25.92,338.05,-100,2.72,7.03,-3.66,-13.63,-11.76,391.18,224.24,27.84,341.1,0.91,0.81,1.99,-2.12,44.91,-0.35,2.65,405.58,2.05,24.3,19.38,41.72,851.32,506.79,0,0,2826.51,1826.11,2098.46,999.44
NSE:MFSL,C,Max Financial Services Ltd,62979.99,1824.9,Finance - Holding Company,Miscellaneous,441.86,1.28,0.55,-44.33,662.52,11.85,7.06,10.86,6.65,14.67,1672.11,287.49,1.49,950,0.34,0.15,4.66,-2.37,1.25,-2.09,3.84,-50.44,45.62,59.81,91.68,1.49,2053.27,1769.41,0,0,608.38,611.98,1829.45,522.57
NSE:MAXHEALTH,C,Max Healthcare Institute Ltd,102525.05,1053.6,Hospitals,Healthcare,72.16,12.59,24.44,40.73,-38.75,10.17,1.32,2.47,-4.27,-17.05,1004.47,49.44,20.03,933.8,0.33,0.09,5.65,-6.38,23.72,-0.02,13.78,20.45,-3.18,10.66,12.56,20.03,135.64,78.93,1225.9,900.72,11826.27,8891.48,3275.02,1298.95
NSE:MAXIND,C,Max India Ltd,893.1,170.04,Finance - Holding Company,Finance,null,5.37,11.7,28.29,-25.77,1.9,4.27,-0.29,-19.87,-18.4,161.46,-6.08,30.04,144.1,0.44,0.04,0.63,0.31,49.89,-1.05,-19.91,29.77,-4.56,24.06,17.28,47.07,90.89,107.65,null,20.69,166.34,192.86,203.75,1.18
NSE:MAYURUNIQ,C,Mayur Uniquoters Ltd,2442.47,562.1,Plastics - Plastic & Plastic Products,Leather,14.06,2.59,11.02,24.13,24.22,2.4,-2.32,15.48,6.55,7.05,537.81,11.58,10.63,441,0.01,0.03,0,0.05,58.59,0,23.03,27.37,-1.18,13.96,27.65,19.58,105.12,82.13,3.43,0.82,218.4,232.47,7.48,15.18
NSE:MAZDOCK,C,Mazagon Dock Shipbuilders Ltd,94802.37,2350.2,Ship - Docks/Breaking/Repairs,Aerospace & Defence,39.39,7.69,8.53,-13.66,17.93,10.62,-2.17,-5.29,-14.3,-14.7,2415.4,42.78,37.89,1918.05,0,0,3.9,0.25,81.22,-3.61,34.12,-15.54,22.94,14.55,22.25,37.89,91.25,100.88,210.07,133.2,1443.56,841.33,1.84,16.55
NSE:MBEL,C,M & B Engineering Ltd,1929.9,337.7,Pre-Engineering Buildings,Engineering,18.95,1.6,null,null,14.82,3.24,-7.35,-3.2,-23.4,-22.6,327.17,13.4,37.1,291,0.19,0.81,null,null,70.45,null,20.06,null,14.55,7.13,15.84,37.1,46.19,28.16,0.73,2.18,178.19,null,113.8,205.49
BSE:MMWL,C,Media Matrix Worldwide Ltd,1064.78,9.4,Entertainment & Media,Entertainment,313.33,0.87,-35.21,-24.93,0.98,7.77,-0.42,5.62,-21.4,-41.69,9.06,58.56,49.3,7.61,1.05,0.77,0,0,59.32,0,8.4,4.57,-12.89,30.21,23.52,67.92,-581.91,-136.69,0,0,3.2,4.05,143.35,115.07
NSE:MEDIASSIST,C,Medi Assist Healthcare Services Ltd,3004,403.45,Insurance - Proxy,Miscellaneous,51.26,3.53,21.45,-40.87,-48.7,3.87,-0.05,-9.15,-12.22,-27.2,411.89,19.61,32,385,0.53,0.09,7.19,11.24,4.62,-15.94,12.17,-25.01,3.07,28.88,4.94,43.59,150.75,89.6,0,3.87,679.12,249.49,304.84,26.33
NSE:MEDPLUS,C,Medplus Health Services Ltd,10309.69,858.75,Pharmacy Distribution,Retail,49.61,1.58,6.88,56.22,4.13,5.54,-1.17,1.83,8.89,5.85,828.68,19.06,18.58,678.05,0.65,0.6,0.92,1.6,40.29,-0.09,12.18,66.14,7.55,15.67,25.52,36.63,359.73,110.95,17.33,16.27,1355.3,1247.44,1193.08,1009.57
NSE:MEESHO,C,Meesho Ltd,68983.21,152.85,New age - Platform - E-Retail,E-Commerce/App based Aggregator,null,7.35,null,null,-19.28,13.02,-0.91,-7.23,null,null,161.14,-118.84,39.92,144.76,0.06,null,null,null,16.76,null,-130.91,null,14.44,31.32,5.59,39.92,-13.68,-93.24,0,0,null,null,58.27,0
NSE:MOL,C,Meghmani Organics Ltd,1379.4,54.24,Pesticides/Agrochemicals,Agro Chemicals,34.11,0.61,16.36,-183.75,-130.56,0.9,1.59,-11.34,-24.5,-34.83,56.38,9.99,48.92,52.17,0.55,0.49,-0.27,-0.56,48.98,-0.35,7.4,-341.38,-11.87,-10.51,4.08,64.39,-624.69,46.39,79.73,82.55,1540.03,1164.31,840.78,836.81
BSE:MIIL,C,Meghna Infracon Infrastructure Ltd,1231.08,566.7,Finance - Capital Markets - Brokers,Diversified,168.66,30.91,4.84,28.3,-8.33,50.24,0.33,-3.38,4.61,-2.32,568.17,111.44,12.82,349,0.27,null,0,5.91,46.92,0,35.68,37.7,-3.64,-15.15,62.38,12.82,186.52,160.96,0,0,1.19,0.11,6.55,2.34
NSE:MENONBE,C,Menon Bearings Ltd,661.38,118.02,Auto Ancillaries - Bearings,Auto Ancillaries,21.3,2.45,18.05,29.77,36.23,4.15,1.51,-6.95,3.91,-8.5,119.59,14.85,19.19,86,0.33,0.11,0,-0.08,68.44,0,21.49,27,23.04,31.72,37.09,29.15,108.48,59.9,9.45,9.1,102.37,80.25,53.07,34.5
BSE:MERCURYEV,C,Mercury EV-Tech Ltd,703.28,37.02,Auto Ancillaries - Diversified,Automobile,137.11,6.25,74.44,-15.91,-59.24,2.52,-5.1,13.77,-11.42,-20.09,37.23,112.17,51.71,29.95,0.03,0.46,0,0.98,59.18,0,2.76,-20.29,-25.64,-28.96,24.04,74.17,-569.42,-540.14,28.38,58.63,91.71,36.54,7.17,55.54
NSE:METROBRAND,C,Metro Brands Ltd,29153.14,1070,Footwear,Leather,74.83,10.67,11.68,-5.07,89,16.04,3.31,-1.65,-3.08,-3.97,1040.26,36.01,20.17,990.05,0.79,0.61,0.33,0.39,71.83,-0.1,19.26,8.08,24.59,15.39,8.08,25.76,196.79,92.09,18.22,9.38,1810.59,1484.31,1438.63,1098.43
NSE:METROPOLIS,C,Metropolis Healthcare Ltd,10095.83,1947.8,Diagnostics,Healthcare,59.84,6.45,18.95,10.9,-20.42,7.02,-1.97,2.15,-1.24,-8.68,1913.79,29.4,14.23,1315,0.14,0.27,4.73,-5.04,48.88,-0.53,15.1,9.79,-5.42,25.76,47.6,45.78,180.56,86.72,0,0,1572.72,1177.06,200.83,197.06
NSE:MICEL,C,MIC Electronics Ltd,1014.66,42.1,Electronics - Equipment/Components,Consumer Durables,110.79,5.5,153.27,-83.37,-13.36,4.45,5.01,7.73,-12.11,-8.56,39.84,51.39,49.16,33.31,0.2,0.26,0,-4,55.52,-10.94,6.63,6.64,138.14,667.91,26.63,63.25,-495.01,-269.69,0,1.87,48.04,25.97,45.85,11.6
BSE:MIDWEST,C,Midwest Gold Ltd,6144.45,5100,Mining/Minerals,Mining & Mineral products,null,7877.5,null,null,7.67,25.74,-8.98,14.75,72.11,199.8,5080.82,-1456.15,13.56,176.65,1.19,null,1.07,11.7,57.91,-14.12,-2.3,null,0,null,2787.06,13.56,486.71,782.18,75.54,null,null,null,105.96,null
NSE:MIDWESTLTD,C,Midwest Ltd,4990.55,1380.1,Granite & Marble,Miscellaneous,48.72,7.97,null,null,-37.35,6.16,-10.78,-10.97,22.36,null,1414.71,32.35,25.8,1048.5,0.39,0.28,null,null,77.13,null,22.07,null,-18.8,10.02,31.63,25.8,65.5,50.83,226.13,119.16,null,null,241.7,151.02
NSE:MINDACORP,C,Minda Corporation Ltd,14296.95,598,Auto Ancillaries - Diversified,Auto Ancillaries,48.9,2.46,17.23,-15.25,-3.82,5.87,2.36,4,-1.12,21.95,566.89,23.22,3.44,445.05,0.63,0.45,0.01,1.1,64.84,0,11.36,-10.49,1.62,24.57,34.5,8.19,227.59,94.73,90.42,85.2,1544.24,1212.37,1536.21,535.2
NSE:MINDSPACE,C,Mindspace Business Parks REIT,32092.33,494.99,Real Estate Investment Trusts,Real Estate Investment Trusts,57.49,10.67,18.11,6.78,51.38,1.43,0.11,4.31,8,18.25,492.27,22.56,3.14,355.25,0.83,0.37,-0.31,0.69,64.45,0.97,7.36,15.55,5.45,25.37,39.5,3.14,392.67,103.29,83.77,64.83,25547.07,21973.53,11259.21,6985.61
NSE:MINDTECK,C,Mindteck (India) Ltd,678.61,212.37,IT - Software,IT - Software,24.11,1.67,-2.6,-0.71,-33.2,2.42,-2.6,-5.33,-8.57,12.89,214.42,13.87,31.1,145,0.02,0.03,0,0.05,64.2,-0.29,12.87,4.28,-1.15,-3.42,46.2,42.39,84.14,68.43,0,0,35.09,32.84,5.72,2.21
NSE:MIRCELECTR,S,MIRC Electronics Ltd,1129.97,30.59,Consumer Electronics,Consumer Durables,null,1.58,-14.94,-52.01,-636.52,3.7,-5.91,-1.86,18.27,16.52,32.05,-35.71,17.97,10.26,0.31,0.43,0,0,40.51,-12.85,-5.04,-52.01,29.84,27.11,199.03,48.88,-1344.78,380.35,1.53,0.04,null,78.02,48.66,103.91
NSE:MIDHANI,C,Mishra Dhatu Nigam Ltd,6762.04,360.95,Aerospace & Defence - Equipments,Aerospace & Defence,61.6,6.34,-0.24,8.72,113.27,4.7,1.88,5.73,-5.44,-9.68,359.24,33.66,22.88,226.93,0.23,0.38,-0.56,-0.01,74,0,10.14,7.36,31.44,15.84,59.39,33.94,195.75,99.5,24.2,25.09,1072.04,1031.51,338.32,432.65
NSE:MMFL,C,M M Forgings Ltd,2245.09,465,"Castings, Forgings & Fastners","Castings, Forgings & Fastners",23.48,1.51,-1.37,-30.91,6.04,2.42,7.85,10.67,55.23,55.49,426.54,12.05,2.76,288.1,1.31,1.12,-1.3,-2.01,56.34,0,8.98,-32.18,7.46,10.57,61.26,36.34,149.04,61.34,309.54,383.31,1077.13,914.17,1216.41,930.84
NSE:MMP,C,MMP Industries Ltd,645.23,254,Aluminium Products,Non Ferrous Metals,27.67,0.85,26.8,-37.19,62.91,2,-1.4,1.18,-4.48,5.1,250.09,13.26,20.61,218,0.54,0.22,0,-0.01,74.48,0,8.57,-39.78,8.35,20.76,15.8,44.87,146.08,88.97,29.36,28.41,237.37,182.65,173.11,93.22
NSE:MMTC,C,MMTC Ltd,9580.5,63.87,Trading,Trading,36.29,3161.88,-2.26,70.95,-72.91,4.95,-0.39,0.5,-4.9,1.32,65.21,-84.47,27.97,44.5,0.02,0.14,-0.1,-0.09,89.93,0,28.04,221.8,-69.09,36,42.74,51.81,-418.7,261.59,0,0.01,22.34,28.89,32.13,159.29
BSE:MOBAVENUE,C,Mobavenue AI Tech Ltd,2159.85,1439.9,Computer Education,IT - Software,98.49,13.47,null,null,4.25,88.12,17.01,22.52,39.95,24.47,1194.85,64.06,4.01,580,0.65,null,0,0,67.61,0,82.54,null,1.47,67.18,148.26,4.01,-201.95,-161.28,0,0,12.2,null,15.92,null
BSE:MODINSU,C,Modern Insulators Ltd,1367.17,290,Capital Goods - Electric General,Capital Goods - Electrical Equipment,22.39,2.02,40.07,40.71,45.45,2.76,21.19,38.19,77.48,215.35,217.2,16.27,0,77.4,0.07,0.02,-0.03,0,60.18,-0.02,16.4,72.19,13.01,60.11,274.68,0,102.91,106.34,3.78,1.28,171.4,162.63,32.62,19.14
BSE:MODIS,C,Modis Navnirman Ltd,652.68,333.15,Construction & Contracting,Construction,51.81,8.7,32,22.63,70.48,8.05,-16.02,1.57,-12.55,20.38,325.59,72.26,18.35,220,0.04,5.13,1.16,4.74,63.79,0,13.33,21.42,36.32,53.46,51.43,18.35,-224.98,-206.52,0,0,null,null,3.34,7.47
NSE:MOIL,S,MOIL Ltd,6253.1,307.3,Mining/Minerals,Mining & Mineral products,21.53,4.2,-4.98,-18.65,-24.87,2.32,-1.49,-9.68,-15.52,-7.2,334.25,13.29,24.19,274.05,0,0,-1.43,1.71,64.68,0,12.91,-26.51,3.41,-1.88,12.21,47.7,113.8,82.32,494.7,507.22,null,951.46,0,0
NSE:MOLDTKPAC,S,Mold-Tek Packaging Ltd,1847.36,555.95,Packaging - FMCG/Consumers,Packaging,26.96,2.17,12.68,10.04,-7.3,2.76,2.84,-3.99,-16.22,-30.49,554.37,13.1,37.84,410,0.33,0.08,-1.92,-1.78,33.07,0.17,12.24,11.48,-5.4,4.06,35.37,50,182.35,77.97,45.86,30.42,null,477.04,221.87,126.26
NSE:MONARCH,C,Monarch Networth Capital Ltd,2358.63,297.55,Finance - Capital Markets - Brokers,Stock/ Commodity Brokers,14.65,7.08,-0.16,3.39,0.98,2.66,0.42,-0.53,-7.26,-11.1,290.97,8.1,25.87,265.1,0.01,0.01,-0.65,-0.12,53.41,0.62,25.02,8.91,9.72,18.98,11.52,40.75,19.93,13.72,null,0,19.79,12.61,11.07,112.96
BSE:MONIKA,S,Monika Alcobev Ltd,589.87,275,Trading,Trading,51.12,2.2,null,null,-45.01,2.53,-2.83,-2.9,0.79,-6.53,279.19,null,20.34,262,1.81,17.07,null,null,62.1,null,17.95,null,-23.03,38.62,4.96,20.34,-112.15,-56.11,0,0,null,null,174.1,72.06
NSE:MONOLITH,C,Monolithisch India Ltd,1004.86,462.3,Refractories,Refractories,51.54,10.32,null,null,34.51,8.62,-0.93,-2.32,-13.39,14.67,474.32,47.5,23.89,219.45,0.21,null,null,null,74.24,null,46.22,null,31.18,42.65,110.66,23.89,27.65,19.02,0,null,null,null,7.43,null
NSE:MONTECARLO,C,Monte Carlo Fashions Ltd,1210.13,583.7,Textiles - Readymade Apparel,Textiles,12.52,1.01,9.13,31.11,558,1.45,-1.39,-3.88,-24.38,6.55,579.23,9.2,32.46,518.05,0.89,0.43,-0.61,0.06,73.17,0,11.65,34.35,144.62,10.86,12.24,41.03,89.7,39.04,0,0.3,386.53,331.56,742.81,381.97
NSE:MOREPENLAB,C,Morepen Laboratories Ltd,2112.36,38.55,Pharma - API & CRAMS,Pharmaceuticals,21.42,1.18,1.02,-20.71,-32.99,1.77,5.07,0.34,-17.26,-18.52,36.92,15.74,45.32,33.5,0.13,0.03,-0.39,-0.6,35.65,0,10.3,-28.71,17.63,6.93,15.07,61.79,27.16,18.42,25.54,28.34,471.23,307.34,158.46,29
BSE:MORGANITE,S,Morganite Crucible (India) Ltd,800.86,1430.1,Refractories,Refractories,34.82,4.53,2.97,-9.34,-36.56,5.91,-1.36,-2.76,-7.81,-10.2,1408.91,18.49,27.18,1170,0.02,0,0.26,-0.02,75,0,25.61,-0.23,0.35,3.2,22.23,27.18,91.82,62.23,1.53,3.83,null,61.6,2.15,1.34
BSE:MOSCHIP,C,Moschip Technologies Ltd,3673.94,190.2,IT - Software,IT - Hardware,100.63,6.48,39.03,40.72,-64.28,9.98,-3.99,-1.78,-16.51,12.84,192.9,60.06,33.96,125.3,0.13,0.64,0,-1.73,40.97,-3.58,10.31,42.64,1.67,18.41,51.8,41.8,299.7,178.8,0,21.89,266.74,244.79,48.17,69.49
NSE:MSUMI,S,Motherson Sumi Wiring India Ltd,28376.88,42.79,Auto Ancillaries - Diversified,Auto Ancillaries,46.01,2.66,17.79,-1.51,-9.62,15.38,-0.33,-6.41,-9.79,13.52,43.49,27.31,20.23,30.72,0.14,0.28,0.43,0.29,61.73,0,40.82,-0.76,4.53,25.51,39.16,20.23,60.21,36.62,53.33,36.7,null,599.7,252.73,259.1
NSE:MOTILALOFS,C,Motilal Oswal Financial Services Ltd,47161.75,784.55,Finance - Capital Markets - Wealth Management,Stock/ Commodity Brokers,23.23,5.98,-15.21,-38.67,56.16,3.66,0.61,-6.29,-20.91,-15.65,778.64,14.24,28.58,513,1.22,1.64,0.03,1.05,67.62,-1.09,13.58,-37.05,14.2,5.93,52.73,28.58,48.43,26.72,null,100.59,768.17,603.25,15695.79,13787.48
NSE:MOTISONS,S,Motisons Jewellers Ltd,1572.64,15.91,"Diamond, Gems & Jewellery","Diamond, Gems and Jewellery",23.75,3.34,2.35,55.39,21.05,3.5,17.94,21.17,-3.46,-12.58,12.82,16.9,33.76,10.62,0.12,1.22,0.02,0.36,65.73,-0.27,19.01,47.94,92.95,20.14,49.81,52.93,-52.38,-33.05,0,0,null,7.33,54.89,111.24
NSE:MPHASIS,C,Mphasis Ltd,46873.79,2458.4,IT - Software,IT - Software,25.99,3.05,10.16,9.13,-5.73,4.87,-5.83,-14.45,-12.9,-8.8,2713.81,16.43,19.07,2044.55,0.21,0.03,10.64,-0.99,30.59,-9.64,22.25,10.39,2.58,12.39,20.22,32.84,111.93,71.98,0.8,0.18,6090.63,5580.38,1979.03,1543.57
NSE:MPSLTD,C,MPS Ltd,2554.24,1493.2,E-Commerce - Platform - Utility,IT - Software,14.62,3.43,7.36,32.71,-35.97,5.23,-8.91,-21.95,-34.93,-32.39,1758.99,11.39,51.3,1467,0.02,0.02,0.72,-0.39,68.34,0,45.46,26.77,-6.15,-2.08,2.22,51.3,67.76,47.84,0,2.99,351.56,389.11,10.1,4.54
NSE:MRF,C,MRF Ltd,63661.68,150105,Tyres & Tubes,Tyres,28.55,2.11,10.03,27.19,31.62,3.28,2.49,1.62,-5.14,8.17,140438,14.37,8.2,102124.05,0.19,0.2,0.51,-0.02,27.73,-0.07,14.41,25.65,9.1,14.99,47.06,8.2,99.92,45.73,948.78,1168.63,13114.13,12046.22,3631.22,2821.5
NSE:BECTORFOOD,C,Mrs Bectors Food Specialities Ltd,6545.35,213.21,FMCG - Foods,FMCG,46.76,3.27,9.24,-1.98,4.33,5.37,-3.89,-7.8,-13.87,-21.78,220.47,25.87,35.72,208.67,0.15,0.23,3.84,-2.83,49.04,0,14.06,-3.03,-3.28,8.37,1.9,51.68,112.74,64.22,175.83,237.84,772.77,524.07,182.67,244.9
NSE:MSPL,C,MSP Steel & Power Ltd,1767.27,31.18,Steel - Sponge Iron,Steel,null,0.62,-3.14,-648.01,-519.06,1.93,2.16,-7.15,-10.09,-4.63,30.43,15.5,24.15,21.6,0.31,3.16,3.8,-0.15,37.74,0.88,-1.64,-595.81,-4.78,3.13,43.98,51.8,-667.44,141.41,13.51,0.59,779.31,816.47,281.37,781.48
